 written on 21Jan2019 at 14:14:15 
           3
        1331
    3   -1   -3    2    3    0.000026    0.000000
    3   -1   -3    3    3    0.000023   -0.000000
    3   -1   -2    1    1    0.000566    0.000000
    3   -1   -2    2    1   -0.000066   -0.000000
    3   -1   -2    3    1    0.000157   -0.000000
    3   -1   -2    1    2   -0.000066    0.000000
    3   -1   -2    2    2   -0.000337   -0.000000
    3   -1   -2    3    2    0.000302    0.000000
    3   -1   -2    1    3    0.000157    0.000000
    3   -1   -2    2    3    0.000302    0.000000
    3   -1   -2    3    3   -0.000158    0.000000
    3   -1   -1    1    1   -0.000376   -0.000000
    3   -1   -1    2    1   -0.000111   -0.000000
    3   -1   -1    3    1    0.000486   -0.000000
    3   -1   -1    1    2   -0.000111   -0.000000
    3   -1   -1    2    2    0.000309   -0.000000
    3   -1   -1    3    2   -0.000111   -0.000000
    3   -1   -1    1    3    0.000486    0.000000
    3   -1   -1    2    3   -0.000111   -0.000000
    3   -1   -1    3    3   -0.000376   -0.000000
    3   -1    0    1    1   -0.000948    0.000000
    3   -1    0    2    1    0.000222    0.000000
    3   -1    0    3    1   -0.000000    0.000000
    3   -1    0    1    2    0.000222   -0.000000
    3   -1    0    2    2   -0.000157    0.000000
    3   -1    0    3    2    0.000000    0.000000
    3   -1    0    1    3    0.000000    0.000000
    3   -1    0    2    3   -0.000000   -0.000000
    3   -1    0    3    3   -0.000719    0.000000
    3   -1    1    1    1   -0.000376    0.000000
    3   -1    1    2    1   -0.000111   -0.000000
    3   -1    1    3    1   -0.000486   -0.000000
    3   -1    1    1    2   -0.000111   -0.000000
    3   -1    1    2    2    0.000309    0.000000
    3   -1    1    3    2    0.000111    0.000000
    3   -1    1    1    3   -0.000486   -0.000000
    3   -1    1    2    3    0.000111    0.000000
    3   -1    1    3    3   -0.000376    0.000000
    3   -1    2    1    1    0.000566   -0.000000
    3   -1    2    2    1   -0.000066   -0.000000
    3   -1    2    3    1   -0.000157    0.000000
    3   -1    2    1    2   -0.000066    0.000000
    3   -1    2    2    2   -0.000337    0.000000
    3   -1    2    3    2   -0.000302    0.000000
    3   -1    2    1    3   -0.000157   -0.000000
    3   -1    2    2    3   -0.000302    0.000000
    3   -1    2    3    3   -0.000158   -0.000000
    3   -1    3    1    1    0.000308   -0.000000
    3   -1    3    2    1   -0.000053   -0.000000
    3   -1    3    3    1   -0.000053   -0.000000
    3   -1    3    1    2   -0.000053   -0.000000
    3   -1    3    2    2    0.000023    0.000000
    3   -1    3    3    2   -0.000026    0.000000
    3   -1    3    1    3   -0.000053   -0.000000
    3   -1    3    2    3   -0.000026    0.000000
    3   -1    3    3    3    0.000023    0.000000
    3   -1    4    1    1    0.000066    0.000000
    3   -1    4    2    1   -0.000071   -0.000000
    3   -1    4    3    1   -0.000034    0.000000
    3   -1    4    1    2   -0.000071   -0.000000
    3   -1    4    2    2    0.000091   -0.000000
    3   -1    4    3    2    0.000034   -0.000000
    3   -1    4    1    3   -0.000034   -0.000000
    3   -1    4    2    3    0.000034   -0.000000
    3   -1    4    3    3    0.000068    0.000000
    3   -1    5    1    1    0.000002    0.000000
    3   -1    5    2    1   -0.000077    0.000000
    3   -1    5    3    1   -0.000000   -0.000000
    3   -1    5    1    2   -0.000077   -0.000000
    3   -1    5    2    2   -0.000010   -0.000000
    3   -1    5    3    2    0.000000    0.000000
    3   -1    5    1    3   -0.000000   -0.000000
    3   -1    5    2    3    0.000000   -0.000000
    3   -1    5    3    3    0.000009   -0.000000
    3    0   -5    1    1   -0.000018    0.000000
    3    0   -5    2    1    0.000000   -0.000000
    3    0   -5    3    1    0.000000   -0.000000
    3    0   -5    1    2    0.000000   -0.000000
    3    0   -5    2    2   -0.000011    0.000000
    3    0   -5    3    2    0.000000    0.000000
    3    0   -5    1    3   -0.000000   -0.000000
    3    0   -5    2    3    0.000000   -0.000000
    3    0   -5    3    3   -0.000045    0.000000
    3    0   -4    1    1   -0.000276    0.000000
    3    0   -4    2    1    0.000000   -0.000000
    3    0   -4    3    1   -0.000000    0.000000
    3    0   -4    1    2   -0.000000   -0.000000
    3    0   -4    2    2   -0.000162   -0.000000
    3    0   -4    3    2    0.000151   -0.000000
    3    0   -4    1    3   -0.000000    0.000000
    3    0   -4    2    3    0.000151    0.000000
    3    0   -4    3    3   -0.000052    0.000000
    3    0   -3    1    1   -0.000978    0.000000
    3    0   -3    2    1    0.000000   -0.000000
    3    0   -3    3    1   -0.000000    0.000000
    3    0   -3    1    2   -0.000000    0.000000
    3    0   -3    2    2   -0.000095   -0.000000
    3    0   -3    3    2    0.000213   -0.000000
    3    0   -3    1    3    0.000000   -0.000000
    3    0   -3    2    3    0.000213    0.000000
    3    0   -3    3    3   -0.000095    0.000000
    3    0   -2    1    1   -0.001925   -0.000000
    3    0   -2    2    1   -0.000000    0.000000
    3    0   -2    3    1    0.000000    0.000000
    3    0   -2    1    2    0.000000    0.000000
    3    0   -2    2    2    0.000690    0.000000
    3    0   -2    3    2   -0.000660   -0.000000
    3    0   -2    1    3   -0.000000   -0.000000
    3    0   -2    2    3   -0.000660   -0.000000
    3    0   -2    3    3    0.000918    0.000000
    3    0   -1    1    1   -0.000719    0.000000
    3    0   -1    2    1   -0.000000    0.000000
    3    0   -1    3    1    0.000000   -0.000000
    3    0   -1    1    2   -0.000000   -0.000000
    3    0   -1    2    2   -0.000157   -0.000000
    3    0   -1    3    2    0.000222   -0.000000
    3    0   -1    1    3    0.000000   -0.000000
    3    0   -1    2    3    0.000222   -0.000000
    3    0   -1    3    3   -0.000948    0.000000
    3    0    0    1    1   -0.000808    0.000000
    3    0    0    2    1   -0.000000    0.000000
    3    0    0    3    1   -0.000000    0.000000
    3    0    0    1    2    0.000000   -0.000000
    3    0    0    2    2   -0.000612   -0.000000
    3    0    0    3    2    0.000000    0.000000
    3    0    0    1    3   -0.000000    0.000000
    3    0    0    2    3   -0.000000    0.000000
    3    0    0    3    3   -0.000808   -0.000000
    3    0    1    1    1   -0.000719   -0.000000
    3    0    1    2    1    0.000000   -0.000000
    3    0    1    3    1    0.000000    0.000000
    3    0    1    1    2    0.000000   -0.000000
    3    0    1    2    2   -0.000157    0.000000
    3    0    1    3    2   -0.000222    0.000000
    3    0    1    1    3   -0.000000    0.000000
    3    0    1    2    3   -0.000222   -0.000000
    3    0    1    3    3   -0.000948    0.000000
    3    0    2    1    1   -0.001925    0.000000
    3    0    2    2    1   -0.000000   -0.000000
    3    0    2    3    1    0.000000   -0.000000
    3    0    2    1    2   -0.000000    0.000000
    3    0    2    2    2    0.000690   -0.000000
    3    0    2    3    2    0.000660   -0.000000
    3    0    2    1    3    0.000000    0.000000
    3    0    2    2    3    0.000660    0.000000
    3    0    2    3    3    0.000918   -0.000000
    3    0    3    1    1   -0.000978    0.000000
    3    0    3    2    1   -0.000000   -0.000000
    3    0    3    3    1   -0.000000    0.000000
    3    0    3    1    2   -0.000000    0.000000
    3    0    3    2    2   -0.000095    0.000000
    3    0    3    3    2   -0.000213   -0.000000
    3    0    3    1    3    0.000000    0.000000
    3    0    3    2    3   -0.000213   -0.000000
    3    0    3    3    3   -0.000095   -0.000000
    3    0    4    1    1   -0.000276   -0.000000
    3    0    4    2    1    0.000000    0.000000
    3    0    4    3    1    0.000000    0.000000
    3    0    4    1    2    0.000000   -0.000000
    3    0    4    2    2   -0.000162    0.000000
    3    0    4    3    2   -0.000151    0.000000
    3    0    4    1    3    0.000000    0.000000
    3    0    4    2    3   -0.000151    0.000000
    3    0    4    3    3   -0.000052    0.000000
    3    0    5    1    1   -0.000018    0.000000
    3    0    5    2    1    0.000000   -0.000000
    3    0    5    3    1    0.000000   -0.000000
    3    0    5    1    2    0.000000   -0.000000
    3    0    5    2    2   -0.000011    0.000000
    3    0    5    3    2    0.000000    0.000000
    3    0    5    1    3   -0.000000   -0.000000
    3    0    5    2    3    0.000000   -0.000000
    3    0    5    3    3   -0.000045    0.000000
    3    1   -5    1    1    0.000002    0.000000
    3    1   -5    2    1    0.000077   -0.000000
    3    1   -5    3    1    0.000000   -0.000000
    3    1   -5    1    2    0.000077    0.000000
    3    1   -5    2    2   -0.000010    0.000000
    3    1   -5    3    2   -0.000000    0.000000
    3    1   -5    1    3   -0.000000    0.000000
    3    1   -5    2    3   -0.000000   -0.000000
    3    1   -5    3    3    0.000009    0.000000
    3    1   -4    1    1    0.000066   -0.000000
    3    1   -4    2    1    0.000071    0.000000
    3    1   -4    3    1   -0.000034    0.000000
    3    1   -4    1    2    0.000071   -0.000000
    3    1   -4    2    2    0.000091    0.000000
    3    1   -4    3    2   -0.000034   -0.000000
    3    1   -4    1    3   -0.000034   -0.000000
    3    1   -4    2    3   -0.000034   -0.000000
    3    1   -4    3    3    0.000068    0.000000
    3    1   -3    1    1    0.000308   -0.000000
    3    1   -3    2    1    0.000053   -0.000000
    3    1   -3    3    1   -0.000053   -0.000000
    3    1   -3    1    2    0.000053   -0.000000
    3    1   -3    2    2    0.000023    0.000000
    3    1   -3    3    2    0.000026   -0.000000
    3    1   -3    1    3   -0.000053    0.000000
    3    1   -3    2    3    0.000026    0.000000
    3    1   -3    3    3    0.000023   -0.000000
    3    1   -2    1    1    0.000566    0.000000
    3    1   -2    2    1    0.000066   -0.000000
    3    1   -2    3    1   -0.000157    0.000000
    3    1   -2    1    2    0.000066   -0.000000
    3    1   -2    2    2   -0.000337    0.000000
    3    1   -2    3    2    0.000302   -0.000000
    3    1   -2    1    3   -0.000157    0.000000
    3    1   -2    2    3    0.000302   -0.000000
    3    1   -2    3    3   -0.000158   -0.000000
    3    1   -1    1    1   -0.000376   -0.000000
    3    1   -1    2    1    0.000111    0.000000
    3    1   -1    3    1   -0.000486   -0.000000
    3    1   -1    1    2    0.000111    0.000000
    3    1   -1    2    2    0.000309   -0.000000
    3    1   -1    3    2   -0.000111    0.000000
    3    1   -1    1    3   -0.000486    0.000000
    3    1   -1    2    3   -0.000111   -0.000000
    3    1   -1    3    3   -0.000376    0.000000
    3    1    0    1    1   -0.000948   -0.000000
    3    1    0    2    1   -0.000222   -0.000000
    3    1    0    3    1   -0.000000    0.000000
    3    1    0    1    2   -0.000222   -0.000000
    3    1    0    2    2   -0.000157   -0.000000
    3    1    0    3    2    0.000000   -0.000000
    3    1    0    1    3    0.000000    0.000000
    3    1    0    2    3   -0.000000    0.000000
    3    1    0    3    3   -0.000719    0.000000
    3    1    1    1    1   -0.000376   -0.000000
    3    1    1    2    1    0.000111   -0.000000
    3    1    1    3    1    0.000486    0.000000
    3    1    1    1    2    0.000111   -0.000000
    3    1    1    2    2    0.000309   -0.000000
    3    1    1    3    2    0.000111   -0.000000
    3    1    1    1    3    0.000486   -0.000000
    3    1    1    2    3    0.000111   -0.000000
    3    1    1    3    3   -0.000376   -0.000000
    3    1    2    1    1    0.000566    0.000000
    3    1    2    2    1    0.000066    0.000000
    3    1    2    3    1    0.000157   -0.000000
    3    1    2    1    2    0.000066   -0.000000
    3    1    2    2    2   -0.000337   -0.000000
    3    1    2    3    2   -0.000302    0.000000
    3    1    2    1    3    0.000157   -0.000000
    3    1    2    2    3   -0.000302   -0.000000
    3    1    2    3    3   -0.000158    0.000000
    3    1    3    1    1    0.000308    0.000000
    3    1    3    2    1    0.000053   -0.000000
    3    1    3    3    1    0.000053   -0.000000
    3    1    3    1    2    0.000053   -0.000000
    3    1    3    2    2    0.000023   -0.000000
    3    1    3    3    2   -0.000026    0.000000
    3    1    3    1    3    0.000053   -0.000000
    3    1    3    2    3   -0.000026   -0.000000
    3    1    3    3    3    0.000023   -0.000000
    3    1    4    1    1    0.000066   -0.000000
    3    1    4    2    1    0.000071   -0.000000
    3    1    4    3    1    0.000034   -0.000000
    3    1    4    1    2    0.000071    0.000000
    3    1    4    2    2    0.000091    0.000000
    3    1    4    3    2    0.000034    0.000000
    3    1    4    1    3    0.000034    0.000000
    3    1    4    2    3    0.000034   -0.000000
    3    1    4    3    3    0.000068   -0.000000
    3    1    5    1    1    0.000002    0.000000
    3    1    5    2    1    0.000077   -0.000000
    3    1    5    3    1    0.000000   -0.000000
    3    1    5    1    2    0.000077    0.000000
    3    1    5    2    2   -0.000010    0.000000
    3    1    5    3    2   -0.000000    0.000000
    3    1    5    1    3   -0.000000    0.000000
    3    1    5    2    3   -0.000000   -0.000000
    3    1    5    3    3    0.000009    0.000000
    3    2   -5    1    1   -0.000022    0.000000
    3    2   -5    2    1    0.000054    0.000000
    3    2   -5    3    1   -0.000000   -0.000000
    3    2   -5    1    2    0.000054   -0.000000
    3    2   -5    2    2    0.000060   -0.000000
    3    2   -5    3    2   -0.000000    0.000000
    3    2   -5    1    3   -0.000000    0.000000
    3    2   -5    2    3   -0.000000   -0.000000
    3    2   -5    3    3   -0.000008   -0.000000
    3    2   -4    1    1   -0.000052   -0.000000
    3    2   -4    2    1    0.000052    0.000000
    3    2   -4    3    1    0.000006    0.000000
    3    2   -4    1    2    0.000052    0.000000
    3    2   -4    2    2    0.000039    0.000000
    3    2   -4    3    2   -0.000027   -0.000000
    3    2   -4    1    3    0.000006   -0.000000
    3    2   -4    2    3   -0.000027   -0.000000
    3    2   -4    3    3    0.000010    0.000000
    3    2   -3    1    1   -0.000096    0.000000
    3    2   -3    2    1    0.000051   -0.000000
    3    2   -3    3    1   -0.000051   -0.000000
    3    2   -3    1    2    0.000051    0.000000
    3    2   -3    2    2    0.000044    0.000000
    3    2   -3    3    2   -0.000088   -0.000000
    3    2   -3    1    3   -0.000051    0.000000
    3    2   -3    2    3   -0.000088    0.000000
    3    2   -3    3    3    0.000044   -0.000000
    3    2   -2    1    1   -0.000167    0.000000
    3    2   -2    2    1   -0.000085    0.000000
    3    2   -2    3    1   -0.000045    0.000000
    3    2   -2    1    2   -0.000085   -0.000000
    3    2   -2    2    2   -0.000108   -0.000000
    3    2   -2    3    2    0.000085    0.000000
    3    2   -2    1    3   -0.000045   -0.000000
    3    2   -2    2    3    0.000085   -0.000000
    3    2   -2    3    3   -0.000167   -0.000000
    3    2   -1    1    1   -0.000158   -0.000000
    3    2   -1    2    1   -0.000302   -0.000000
    3    2   -1    3    1   -0.000157   -0.000000
    3    2   -1    1    2   -0.000302   -0.000000
    3    2   -1    2    2   -0.000337    0.000000
    3    2   -1    3    2   -0.000066    0.000000
    3    2   -1    1    3   -0.000157   -0.000000
    3    2   -1    2    3   -0.000066   -0.000000
    3    2   -1    3    3    0.000566    0.000000
    3    2    0    1    1    0.000918    0.000000
    3    2    0    2    1    0.000660   -0.000000
    3    2    0    3    1   -0.000000   -0.000000
    3    2    0    1    2    0.000660    0.000000
    3    2    0    2    2    0.000690   -0.000000
    3    2    0    3    2    0.000000   -0.000000
    3    2    0    1    3    0.000000   -0.000000
    3    2    0    2    3    0.000000    0.000000
    3    2    0    3    3   -0.001925   -0.000000
    3    2    1    1    1   -0.000158    0.000000
    3    2    1    2    1   -0.000302   -0.000000
    3    2    1    3    1    0.000157   -0.000000
    3    2    1    1    2   -0.000302   -0.000000
    3    2    1    2    2   -0.000337   -0.000000
    3    2    1    3    2    0.000066   -0.000000
    3    2    1    1    3    0.000157   -0.000000
    3    2    1    2    3    0.000066    0.000000
    3    2    1    3    3    0.000566    0.000000
    3    2    2    1    1   -0.000167    0.000000
    3    2    2    2    1   -0.000085    0.000000
    3    2    2    3    1    0.000045    0.000000
    3    2    2    1    2   -0.000085    0.000000
    3    2    2    2    2   -0.000108    0.000000
    3    2    2    3    2   -0.000085   -0.000000
    3    2    2    1    3    0.000045    0.000000
    3    2    2    2    3   -0.000085   -0.000000
    3    2    2    3    3   -0.000167   -0.000000
    3    2    3    1    1   -0.000096    0.000000
    3    2    3    2    1    0.000051    0.000000
    3    2    3    3    1    0.000051   -0.000000
    3    2    3    1    2    0.000051   -0.000000
    3    2    3    2    2    0.000044   -0.000000
    3    2    3    3    2    0.000088    0.000000
    3    2    3    1    3    0.000051    0.000000
    3    2    3    2    3    0.000088   -0.000000
    3    2    3    3    3    0.000044    0.000000
    3    2    4    1    1   -0.000052    0.000000
    3    2    4    2    1    0.000052   -0.000000
    3    2    4    3    1   -0.000006    0.000000
    3    2    4    1    2    0.000052   -0.000000
    3    2    4    2    2    0.000039   -0.000000
    3    2    4    3    2    0.000027    0.000000
    3    2    4    1    3   -0.000006   -0.000000
    3    2    4    2    3    0.000027   -0.000000
    3    2    4    3    3    0.000010   -0.000000
    3    2    5    1    1   -0.000022    0.000000
    3    2    5    2    1    0.000054    0.000000
    3    2    5    3    1   -0.000000   -0.000000
    3    2    5    1    2    0.000054   -0.000000
    3    2    5    2    2    0.000060   -0.000000
    3    2    5    3    2   -0.000000    0.000000
    3    2    5    1    3   -0.000000    0.000000
    3    2    5    2    3   -0.000000   -0.000000
    3    2    5    3    3   -0.000008   -0.000000
    3    3   -5    1    1    0.000025   -0.000000
    3    3   -5    2    1    0.000023   -0.000000
    3    3   -5    3    1    0.000000   -0.000000
    3    3   -5    1    2    0.000023   -0.000000
    3    3   -5    2    2    0.000025    0.000000
    3    3   -5    3    2    0.000000   -0.000000
    3    3   -5    1    3   -0.000000    0.000000
    3    3   -5    2    3    0.000000   -0.000000
    3    3   -5    3    3    0.000021    0.000000
    3    3   -4    1    1   -0.000003   -0.000000
    3    3   -4    2    1    0.000004   -0.000000
    3    3   -4    3    1    0.000002    0.000000
    3    3   -4    1    2    0.000004   -0.000000
    3    3   -4    2    2   -0.000003    0.000000
    3    3   -4    3    2    0.000002    0.000000
    3    3   -4    1    3    0.000002   -0.000000
    3    3   -4    2    3    0.000002   -0.000000
    3    3   -4    3    3   -0.000024   -0.000000
    3    3   -3    1    1   -0.000022   -0.000000
    3    3   -3    2    1    0.000022    0.000000
    3    3   -3    3    1   -0.000022   -0.000000
    3    3   -3    1    2    0.000022   -0.000000
    3    3   -3    2    2   -0.000022    0.000000
    3    3   -3    3    2   -0.000022   -0.000000
    3    3   -3    1    3   -0.000022    0.000000
    3    3   -3    2    3   -0.000022    0.000000
    3    3   -3    3    3   -0.000022    0.000000
    3    3   -2    1    1    0.000044   -0.000000
    3    3   -2    2    1    0.000088   -0.000000
    3    3   -2    3    1   -0.000051    0.000000
    3    3   -2    1    2    0.000088   -0.000000
    3    3   -2    2    2    0.000044   -0.000000
    3    3   -2    3    2   -0.000051    0.000000
    3    3   -2    1    3   -0.000051    0.000000
    3    3   -2    2    3   -0.000051   -0.000000
    3    3   -2    3    3   -0.000096   -0.000000
    3    3   -1    1    1    0.000023    0.000000
    3    3   -1    2    1   -0.000026   -0.000000
    3    3   -1    3    1   -0.000053    0.000000
    3    3   -1    1    2   -0.000026    0.000000
    3    3   -1    2    2    0.000023    0.000000
    3    3   -1    3    2   -0.000053   -0.000000
    3    3   -1    1    3   -0.000053    0.000000
    3    3   -1    2    3   -0.000053    0.000000
    3    3   -1    3    3    0.000308    0.000000
    3    3    0    1    1   -0.000095    0.000000
    3    3    0    2    1   -0.000213   -0.000000
    3    3    0    3    1    0.000000    0.000000
    3    3    0    1    2   -0.000213   -0.000000
    3    3    0    2    2   -0.000095   -0.000000
    3    3    0    3    2   -0.000000   -0.000000
    3    3    0    1    3   -0.000000    0.000000
    3    3    0    2    3   -0.000000    0.000000
    3    3    0    3    3   -0.000978   -0.000000
    3    3    1    1    1    0.000023    0.000000
    3    3    1    2    1   -0.000026    0.000000
    3    3    1    3    1    0.000053    0.000000
    3    3    1    1    2   -0.000026   -0.000000
    3    3    1    2    2    0.000023   -0.000000
    3    3    1    3    2    0.000053    0.000000
    3    3    1    1    3    0.000053    0.000000
    3    3    1    2    3    0.000053    0.000000
    3    3    1    3    3    0.000308    0.000000
    3    3    2    1    1    0.000044   -0.000000
    3    3    2    2    1    0.000088   -0.000000
    3    3    2    3    1    0.000051   -0.000000
    3    3    2    1    2    0.000088   -0.000000
    3    3    2    2    2    0.000044   -0.000000
    3    3    2    3    2    0.000051   -0.000000
    3    3    2    1    3    0.000051   -0.000000
    3    3    2    2    3    0.000051   -0.000000
    3    3    2    3    3   -0.000096   -0.000000
    3    3    3    1    1   -0.000022   -0.000000
    3    3    3    2    1    0.000022   -0.000000
    3    3    3    3    1    0.000022   -0.000000
    3    3    3    1    2    0.000022   -0.000000
    3    3    3    2    2   -0.000022    0.000000
    3    3    3    3    2    0.000022   -0.000000
    3    3    3    1    3    0.000022    0.000000
    3    3    3    2    3    0.000022   -0.000000
    3    3    3    3    3   -0.000022    0.000000
    3    3    4    1    1   -0.000003   -0.000000
    3    3    4    2    1    0.000004    0.000000
    3    3    4    3    1   -0.000002   -0.000000
    3    3    4    1    2    0.000004    0.000000
    3    3    4    2    2   -0.000003   -0.000000
    3    3    4    3    2   -0.000002    0.000000
    3    3    4    1    3   -0.000002   -0.000000
    3    3    4    2    3   -0.000002    0.000000
    3    3    4    3    3   -0.000024   -0.000000
    3    3    5    1    1    0.000025   -0.000000
    3    3    5    2    1    0.000023   -0.000000
    3    3    5    3    1    0.000000   -0.000000
    3    3    5    1    2    0.000023   -0.000000
    3    3    5    2    2    0.000025    0.000000
    3    3    5    3    2    0.000000   -0.000000
    3    3    5    1    3   -0.000000    0.000000
    3    3    5    2    3    0.000000   -0.000000
    3    3    5    3    3    0.000021    0.000000
    3    4   -5    1    1   -0.000014   -0.000000
    3    4   -5    2    1   -0.000001   -0.000000
    3    4   -5    3    1    0.000000    0.000000
    3    4   -5    1    2   -0.000001   -0.000000
    3    4   -5    2    2   -0.000047    0.000000
    3    4   -5    3    2    0.000000   -0.000000
    3    4   -5    1    3    0.000000    0.000000
    3    4   -5    2    3   -0.000000   -0.000000
    3    4   -5    3    3    0.000003    0.000000
    3    4   -4    1    1   -0.000020   -0.000000
    3    4   -4    2    1   -0.000001    0.000000
    3    4   -4    3    1   -0.000016    0.000000
    3    4   -4    1    2   -0.000001    0.000000
    3    4   -4    2    2   -0.000028    0.000000
    3    4   -4    3    2    0.000001    0.000000
    3    4   -4    1    3   -0.000016    0.000000
    3    4   -4    2    3    0.000001    0.000000
    3    4   -4    3    3   -0.000020   -0.000000
    3    4   -3    1    1   -0.000024    0.000000
    3    4   -3    2    1   -0.000002    0.000000
    3    4   -3    3    1    0.000002   -0.000000
    3    4   -3    1    2   -0.000002    0.000000
    3    4   -3    2    2   -0.000003   -0.000000
    3    4   -3    3    2   -0.000004    0.000000
    3    4   -3    1    3    0.000002   -0.000000
    3    4   -3    2    3   -0.000004   -0.000000
    3    4   -3    3    3   -0.000003    0.000000
    3    4   -2    1    1    0.000010    0.000000
    3    4   -2    2    1    0.000027   -0.000000
    3    4   -2    3    1    0.000006    0.000000
    3    4   -2    1    2    0.000027    0.000000
    3    4   -2    2    2    0.000039    0.000000
    3    4   -2    3    2   -0.000052   -0.000000
    3    4   -2    1    3    0.000006   -0.000000
    3    4   -2    2    3   -0.000052   -0.000000
    3    4   -2    3    3   -0.000052   -0.000000
    3    4   -1    1    1    0.000068   -0.000000
    3    4   -1    2    1    0.000034   -0.000000
    3    4   -1    3    1   -0.000034    0.000000
    3    4   -1    1    2    0.000034    0.000000
    3    4   -1    2    2    0.000091    0.000000
    3    4   -1    3    2   -0.000071   -0.000000
    3    4   -1    1    3   -0.000034   -0.000000
    3    4   -1    2    3   -0.000071   -0.000000
    3    4   -1    3    3    0.000066    0.000000
    3    4    0    1    1   -0.000052   -0.000000
    3    4    0    2    1   -0.000151   -0.000000
    3    4    0    3    1    0.000000   -0.000000
    3    4    0    1    2   -0.000151    0.000000
    3    4    0    2    2   -0.000162   -0.000000
    3    4    0    3    2   -0.000000    0.000000
    3    4    0    1    3    0.000000   -0.000000
    3    4    0    2    3   -0.000000   -0.000000
    3    4    0    3    3   -0.000276   -0.000000
    3    4    1    1    1    0.000068    0.000000
    3    4    1    2    1    0.000034    0.000000
    3    4    1    3    1    0.000034    0.000000
    3    4    1    1    2    0.000034    0.000000
    3    4    1    2    2    0.000091   -0.000000
    3    4    1    3    2    0.000071   -0.000000
    3    4    1    1    3    0.000034    0.000000
    3    4    1    2    3    0.000071   -0.000000
    3    4    1    3    3    0.000066    0.000000
    3    4    2    1    1    0.000010   -0.000000
    3    4    2    2    1    0.000027   -0.000000
    3    4    2    3    1   -0.000006   -0.000000
    3    4    2    1    2    0.000027    0.000000
    3    4    2    2    2    0.000039   -0.000000
    3    4    2    3    2    0.000052   -0.000000
    3    4    2    1    3   -0.000006    0.000000
    3    4    2    2    3    0.000052   -0.000000
    3    4    2    3    3   -0.000052    0.000000
    3    4    3    1    1   -0.000024    0.000000
    3    4    3    2    1   -0.000002    0.000000
    3    4    3    3    1   -0.000002    0.000000
    3    4    3    1    2   -0.000002    0.000000
    3    4    3    2    2   -0.000003    0.000000
    3    4    3    3    2    0.000004    0.000000
    3    4    3    1    3   -0.000002    0.000000
    3    4    3    2    3    0.000004    0.000000
    3    4    3    3    3   -0.000003    0.000000
    3    4    4    1    1   -0.000020    0.000000
    3    4    4    2    1   -0.000001   -0.000000
    3    4    4    3    1    0.000016   -0.000000
    3    4    4    1    2   -0.000001   -0.000000
    3    4    4    2    2   -0.000028    0.000000
    3    4    4    3    2   -0.000001   -0.000000
    3    4    4    1    3    0.000016   -0.000000
    3    4    4    2    3   -0.000001    0.000000
    3    4    4    3    3   -0.000020   -0.000000
    3    4    5    1    1   -0.000014   -0.000000
    3    4    5    2    1   -0.000001   -0.000000
    3    4    5    3    1    0.000000    0.000000
    3    4    5    1    2   -0.000001   -0.000000
    3    4    5    2    2   -0.000047    0.000000
    3    4    5    3    2    0.000000   -0.000000
    3    4    5    1    3    0.000000    0.000000
    3    4    5    2    3   -0.000000   -0.000000
    3    4    5    3    3    0.000003    0.000000
    3    5   -5    1    1   -0.000015    0.000000
    3    5   -5    2    1    0.000000    0.000000
    3    5   -5    3    1    0.000000    0.000000
    3    5   -5    1    2   -0.000000    0.000000
    3    5   -5    2    2   -0.000065    0.000000
    3    5   -5    3    2    0.000000   -0.000000
    3    5   -5    1    3    0.000000   -0.000000
    3    5   -5    2    3   -0.000000    0.000000
    3    5   -5    3    3   -0.000015   -0.000000
    3    5   -4    1    1    0.000003   -0.000000
    3    5   -4    2    1    0.000000   -0.000000
    3    5   -4    3    1    0.000000    0.000000
    3    5   -4    1    2   -0.000000    0.000000
    3    5   -4    2    2   -0.000047   -0.000000
    3    5   -4    3    2    0.000001   -0.000000
    3    5   -4    1    3   -0.000000   -0.000000
    3    5   -4    2    3    0.000001    0.000000
    3    5   -4    3    3   -0.000014    0.000000
    3    5   -3    1    1    0.000021   -0.000000
    3    5   -3    2    1    0.000000   -0.000000
    3    5   -3    3    1   -0.000000   -0.000000
    3    5   -3    1    2    0.000000   -0.000000
    3    5   -3    2    2    0.000025   -0.000000
    3    5   -3    3    2   -0.000023   -0.000000
    3    5   -3    1    3    0.000000    0.000000
    3    5   -3    2    3   -0.000023   -0.000000
    3    5   -3    3    3    0.000025   -0.000000
    3    5   -2    1    1   -0.000008    0.000000
    3    5   -2    2    1    0.000000   -0.000000
    3    5   -2    3    1    0.000000    0.000000
    3    5   -2    1    2    0.000000   -0.000000
    3    5   -2    2    2    0.000060    0.000000
    3    5   -2    3    2   -0.000054    0.000000
    3    5   -2    1    3   -0.000000    0.000000
    3    5   -2    2    3   -0.000054   -0.000000
    3    5   -2    3    3   -0.000022    0.000000
    3    5   -1    1    1    0.000009    0.000000
    3    5   -1    2    1   -0.000000    0.000000
    3    5   -1    3    1   -0.000000    0.000000
    3    5   -1    1    2    0.000000    0.000000
    3    5   -1    2    2   -0.000010    0.000000
    3    5   -1    3    2   -0.000077   -0.000000
    3    5   -1    1    3    0.000000   -0.000000
    3    5   -1    2    3   -0.000077    0.000000
    3    5   -1    3    3    0.000002    0.000000
    3    5    0    1    1   -0.000045   -0.000000
    3    5    0    2    1   -0.000000   -0.000000
    3    5    0    3    1    0.000000   -0.000000
